restart,seed,epoch,train_combined_loss,validation_combined_loss,validation_data_loss,validation_rule_loss
0.0,42.0,1.0,0.8443030661544141,0.6915808320045471,0.4745309054851532,0.14469994604587555
0.0,42.0,2.0,0.6789549956704771,0.6663030385971069,0.4582780599594116,0.13868330419063568
0.0,42.0,3.0,0.662333765975454,0.6566857099533081,0.45192909240722656,0.1365043967962265
0.0,42.0,4.0,0.6549891175349182,0.6482622027397156,0.44676873087882996,0.13432897627353668
0.0,42.0,5.0,0.6442681685199172,0.6411111950874329,0.4440523684024811,0.13137255609035492
0.0,42.0,6.0,0.6322329578179584,0.6341390013694763,0.441841721534729,0.12819817662239075
0.0,42.0,7.0,0.6279214179010727,0.6281325817108154,0.45223501324653625,0.11726506054401398
0.0,42.0,8.0,0.6198787008076924,0.6231237649917603,0.4553956091403961,0.11181877553462982
0.0,42.0,9.0,0.6137767471037712,0.6198391914367676,0.4537853002548218,0.11070258915424347
0.0,42.0,10.0,0.6096181493749311,0.6164640188217163,0.45652076601982117,0.10662885755300522
0.0,42.0,11.0,0.6115637555899075,0.6144805550575256,0.44627562165260315,0.112136609852314
0.0,42.0,12.0,0.605830906312043,0.6116378307342529,0.4331323504447937,0.11900363862514496
0.0,42.0,13.0,0.6044476014442224,0.6096265316009521,0.4481057822704315,0.10768051445484161
0.0,42.0,14.0,0.6006349932244525,0.6084558367729187,0.4459972381591797,0.10830572247505188
0.0,42.0,15.0,0.6031838514240775,0.6074637174606323,0.4399123191833496,0.11170090734958649
0.0,42.0,16.0,0.6007747353446854,0.6056276559829712,0.43978142738342285,0.11056414246559143
0.0,42.0,17.0,0.5961960601199934,0.6056767702102661,0.44992369413375854,0.10383535921573639
0.0,42.0,18.0,0.5999998773665377,0.6052688956260681,0.45080462098121643,0.10297617316246033
0.0,42.0,19.0,0.5969697743307255,0.6044011116027832,0.4341292977333069,0.11351453512907028
0.0,42.0,20.0,0.5973308835227354,0.6050039529800415,0.43424004316329956,0.11384261399507523
0.0,42.0,21.0,0.5935890910727338,0.6026644110679626,0.43925899267196655,0.10893695801496506
0.0,42.0,22.0,0.5927481252654033,0.6023649573326111,0.44481801986694336,0.10503128916025162
0.0,42.0,23.0,0.5949469927987686,0.6024163961410522,0.434388667345047,0.11201849579811096
0.0,42.0,24.0,0.594690613848381,0.6027989387512207,0.42914775013923645,0.11576744168996811
0.0,42.0,25.0,0.592773846712251,0.6012508869171143,0.43562281131744385,0.11041870713233948
0.0,42.0,26.0,0.5918202618260642,0.6004925966262817,0.4418177306652069,0.10578323900699615
0.0,42.0,27.0,0.593212456326713,0.5998955368995667,0.43903255462646484,0.10724198818206787
0.0,42.0,28.0,0.5911428287111973,0.6001129746437073,0.438315749168396,0.10786482691764832
0.0,42.0,29.0,0.5898281670735672,0.5995869636535645,0.4348924160003662,0.10979636013507843
0.0,42.0,30.0,0.5916434083576178,0.6001516580581665,0.432155966758728,0.11199714243412018
0.0,42.0,31.0,0.5896413133877292,0.5987460613250732,0.4369554817676544,0.10786040127277374
0.0,42.0,32.0,0.5908495978052168,0.5986820459365845,0.4456647038459778,0.10201156139373779
0.0,42.0,33.0,0.5879335389741399,0.5993577241897583,0.45115411281585693,0.09880242496728897
0.0,42.0,34.0,0.5863630814135053,0.6012537479400635,0.42126548290252686,0.11999218165874481
0.0,42.0,35.0,0.5907716316745256,0.5977965593338013,0.440205842256546,0.10506046563386917
0.0,42.0,36.0,0.5871876982663262,0.5982775688171387,0.4351121187210083,0.10877694934606552
0.0,42.0,37.0,0.585654450792208,0.5969645380973816,0.43830975890159607,0.10576984286308289
0.0,42.0,38.0,0.589748545236239,0.5965590476989746,0.4340266287326813,0.10835492610931396
0.0,42.0,39.0,0.5879190522086762,0.598273754119873,0.44508782029151917,0.1021239310503006
0.0,42.0,40.0,0.5843366881783963,0.5958292484283447,0.4383891224861145,0.10496006906032562
0.0,42.0,41.0,0.5832916394085347,0.5968416333198547,0.4491563141345978,0.09845688939094543
0.0,42.0,42.0,0.5849505303616055,0.5959262847900391,0.4417685866355896,0.1027718186378479
0.0,42.0,43.0,0.5846143949076188,0.5963157415390015,0.44070571660995483,0.10373999178409576
0.0,42.0,44.0,0.5885250646517695,0.5964053869247437,0.4456540048122406,0.1005009338259697
0.0,42.0,45.0,0.5829263952954336,0.5959927439689636,0.444835901260376,0.10077124089002609
0.0,42.0,46.0,0.5804109714631058,0.5953511595726013,0.44179385900497437,0.10237154364585876
0.0,42.0,47.0,0.5850865020999215,0.5951666831970215,0.4404887557029724,0.10311863571405411
0.0,42.0,48.0,0.5825073253209101,0.5951681137084961,0.4335748553276062,0.10772885382175446
0.0,42.0,49.0,0.5812584815255992,0.5946712493896484,0.44708722829818726,0.09838937222957611
0.0,42.0,50.0,0.5819311273897871,0.5948330760002136,0.4458754062652588,0.09930512309074402
0.0,42.0,51.0,0.5831252960737492,0.5947111248970032,0.44173210859298706,0.10198601335287094
0.0,42.0,52.0,0.5796422811777076,0.5955488681793213,0.43228664994239807,0.10884147882461548
0.0,42.0,53.0,0.5798362728506559,0.5948481559753418,0.44698888063430786,0.09857286512851715
0.0,42.0,54.0,0.5818853192706596,0.5940483212471008,0.44242623448371887,0.10108137875795364
0.0,42.0,55.0,0.5814303544486017,0.5945757031440735,0.444614976644516,0.09997380524873734
0.0,42.0,56.0,0.5803879582213691,0.5935999751091003,0.43937939405441284,0.102813720703125
0.0,42.0,57.0,0.579800963095937,0.593930721282959,0.44312819838523865,0.10053499042987823
0.0,42.0,58.0,0.5813546612288196,0.5946551561355591,0.4529756009578705,0.09445301443338394
0.0,42.0,59.0,0.5791048031797101,0.5933500528335571,0.44521698355674744,0.0987553671002388
0.0,42.0,60.0,0.5779599577649961,0.5934443473815918,0.43540820479393005,0.10535741597414017
0.0,42.0,61.0,0.5822419188000005,0.5948382019996643,0.4419041574001312,0.10195601731538773
0.0,42.0,62.0,0.5808977455584002,0.5933429002761841,0.4460781514644623,0.09817652404308319
0.0,42.0,63.0,0.5802761721032934,0.5931304097175598,0.4327482581138611,0.10692144185304642
